"","lat","long","Consequence.x","Arrondissement","an","mois","jour","Tranche_horaire","Agglomeration","intersection","Collision","Luminosite","Meteo","Route","Circulation","Profil.route","Plan.route","Surface","Lieu","Situation","Consequence.y","Genre","age","Contexte","Securite.equip","Equipement.secu","Obstacle.mobile","Choc.subi","Region"
"1038",48.8803,2.37418,"Blesse leger",10,2018,"mai","jeudi","Matin","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",42,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1039",48.8804,2.37117,"Blesse leger",10,2016,"aout","samedi","Soir","En agglomeration","Intersection en T","Sans collision","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",17,"Promenade - loisirs","Oui","Casque","Aucun","Arriere droit","Ile-de-France"
"1040",48.8806,2.36196,"Blesse leger",10,2016,"decembre","jeudi","Soir","En agglomeration","Intersection en X","Autre collision","Crepuscule ou aube","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",35,"Domicile – travail ","Oui","Casque","Vehicule","Arriere gauche","Ile-de-France"
"1041",48.8806,2.36196,"Blesse leger",10,2018,"mai","vendredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A chaussees separees","Plat","Partie rectiligne","Normale","Voie ferree","Aucun","Blesse leger","Homme",53,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1042",48.8806,2.36196,"Blesse leger",10,2016,"mai","samedi","Matin","En agglomeration","Place","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",32,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1043",48.8807,2.36465,"Blesse leger",10,2017,"novembre","vendredi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",30,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1044",48.8807,2.36583,"Indemne",10,2016,"octobre","mardi","Matin","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Femme",43,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"1045",48.8808,2.37393,"Blesse leger",10,2017,"mai","vendredi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur accotement","Blesse leger","Homme",17,"Promenade - loisirs","Oui","Casque","Aucun","Avant","Ile-de-France"
"1046",48.8809,2.3678,"Indemne",10,2017,"septembre","mardi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Sur trottoir","Indemne","Homme",18,"Non renseigne","Oui","Casque","Pieton","Cote gauche","Ile-de-France"
"1047",48.8811,2.37039,"Blesse leger",10,2016,"avril","dimanche","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",23,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1048",48.8811,2.37039,"Blesse leger",10,2016,"avril","dimanche","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",30,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1049",48.8811,2.37039,"Indemne",10,2016,"avril","dimanche","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",23,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1050",48.8811,2.37039,"Indemne",10,2016,"avril","dimanche","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",30,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1051",48.8812,2.3425,"Blesse leger",9,2018,"mars","mercredi","Soir","En agglomeration","Intersection en X","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",30,"Valeur inconnue","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1052",48.8815,2.35134,"Blesse leger",10,2016,"avril","lundi","Soir","En agglomeration","Intersection en Y","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",23,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1053",48.8815,2.35134,"Blesse leger",10,2016,"mars","mercredi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A chaussees separees","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",60,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1054",48.8815,2.35134,"Blesse leger",10,2017,"mai","vendredi","","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",16,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1055",48.8818,2.38836,"Blesse leger",19,2018,"juin","samedi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",34,"Domicile – travail ","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1056",48.8822,2.37101,"Blesse leger",10,2017,"juin","mardi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",27,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1057",48.8823,2.3682,"Blesse leger",10,2017,"fevrier","lundi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",40,"Valeur inconnue","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"1058",48.8823,2.37002,"Blesse leger",10,2017,"juillet","vendredi","Soir","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",39,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1059",48.8823,2.37071,"Blesse leger",10,2018,"janvier","samedi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",24,"Utilisation professionnelle","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"1060",48.8823,2.37473,"Indemne",10,2016,"juin","mercredi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Valeur inconnue","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Sur accotement","Indemne","Homme",16,"Promenade - loisirs","Oui","Casque","Pieton","Avant","Ile-de-France"
"1061",48.8824,2.3687,"Blesse leger",10,2017,"octobre","mardi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A chaussees separees","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",45,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1062",48.8824,2.38618,"Blesse hospitalise",19,2016,"octobre","samedi","Soir","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Bas de côte","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Femme",46,"Valeur inconnue","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1063",48.8825,2.33762,"Indemne",18,2016,"decembre","vendredi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",29,"Valeur inconnue","Oui","Casque","Pieton","Avant","Ile-de-France"
"1064",48.8825,2.36918,"Blesse leger",10,2016,"mai","mardi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",23,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1065",48.8826,2.32335,"Blesse leger",18,2016,"aout","mardi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",28,"Valeur inconnue","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1066",48.8826,2.32335,"Blesse leger",18,2017,"janvier","mercredi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Non renseigne","Valeur inconnue","Sur trottoir","Blesse leger","Homme",48,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1067",48.8826,2.32335,"Blesse leger",18,2017,"juin","mercredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",30,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1068",48.8826,2.3419,"Blesse leger",18,2017,"janvier","jeudi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",34,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1069",48.8827,2.34394,"Indemne",18,2018,"avril","samedi","Soir","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Carrefour amenage","Sur trottoir","Indemne","Homme",30,"Non renseigne","Oui","Casque","Pieton","Avant","Ile-de-France"
"1070",48.8827,2.37017,"Blesse leger",10,2017,"septembre","mercredi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Avec voies d'affectation variable","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",27,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1071",48.8827,2.3899,"Blesse leger",19,2017,"avril","samedi","Soir","En agglomeration","Intersection en Y","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",27,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1072",48.8827,2.39014,"Blesse leger",19,2017,"avril","jeudi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",8,"Non renseigne","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"1073",48.8827,2.39014,"Blesse leger",19,2017,"avril","jeudi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",51,"Non renseigne","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"1074",48.8828,2.34444,"Indemne",18,2016,"decembre","jeudi","Apres-midi","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",46,"Promenade - loisirs","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1075",48.8828,2.37033,"Blesse leger",10,2018,"mars","samedi","Soir","En agglomeration","Place","Deux vehicules - par le cote","Nuit sans eclairage public allume","Neige - grele","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Voie ferree","Aucun","Blesse leger","Homme",32,"Non renseigne","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"1076",48.8828,2.37033,"Blesse leger",10,2016,"fevrier","jeudi","Soir","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Nuit sans eclairage public allume","Temps couvert","Voie communale ","A chaussees separees","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",38,"Promenade - loisirs","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"1077",48.883,2.32416,"Blesse leger",18,2016,"decembre","mardi","Matin","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",48,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1078",48.883,2.38608,"Blesse leger",19,2017,"mars","jeudi","Soir","En agglomeration","Hors intersection","Trois vehicules et plus - en chaine","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",20,"Utilisation professionnelle","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1079",48.883,2.38608,"Blesse leger",19,2017,"mars","jeudi","Soir","En agglomeration","Hors intersection","Trois vehicules et plus - en chaine","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",28,"Non renseigne","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1080",48.883,2.38608,"Indemne",19,2017,"mars","jeudi","Soir","En agglomeration","Hors intersection","Trois vehicules et plus - en chaine","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",20,"Utilisation professionnelle","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1081",48.883,2.38608,"Indemne",19,2017,"mars","jeudi","Soir","En agglomeration","Hors intersection","Trois vehicules et plus - en chaine","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",28,"Non renseigne","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1082",48.8831,2.32483,"Blesse leger",18,2017,"mars","mardi","Matin","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",38,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"1083",48.8832,2.32306,"Blesse leger",18,2016,"novembre","mercredi","Matin","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",35,"Domicile – travail ","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"1084",48.8833,2.32715,"Blesse leger",18,2017,"janvier","jeudi","","En agglomeration","Place","Deux vehicules - par le cote","Crepuscule ou aube","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",55,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1085",48.8833,2.32749,"Blesse leger",18,2016,"aout","jeudi","Soir","En agglomeration","Place","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","En courbe a gauche","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",32,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1086",48.8833,2.34689,"Blesse leger",18,2016,"mars","vendredi","Apres-midi","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","En courbe a gauche","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",33,"Non renseigne","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"1087",48.8833,2.34975,"Blesse leger",10,2017,"avril","jeudi","","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",27,"Non renseigne","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"1088",48.8833,2.37221,"Blesse leger",10,2017,"aout","lundi","Soir","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",22,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1089",48.8834,2.34763,"Blesse leger",18,2016,"janvier","jeudi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",66,"Non renseigne","Oui","Casque","Vehicule","Arriere droit","Ile-de-France"
"1090",48.8835,2.36896,"Blesse leger",19,2016,"mars","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Crepuscule ou aube","Normale","Voie communale ","A chaussees separees","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Femme",28,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1091",48.8836,2.37331,"Blesse leger",19,2017,"octobre","dimanche","","En agglomeration","Intersection en T","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Non renseigne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",26,"Non renseigne","Oui","Casque","Aucun","Arriere","Ile-de-France"
"1092",48.8837,2.35036,"Indemne",18,2017,"mai","samedi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",34,"Non renseigne","Oui","Casque","Pieton","Avant gauche","Ile-de-France"
"1093",48.8838,2.3393,"Blesse leger",18,2018,"mars","vendredi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",48,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"1094",48.8839,2.32722,"Blesse leger",18,2017,"mai","mardi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",36,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1095",48.8839,2.34946,"Blesse leger",18,2016,"aout","jeudi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",29,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1096",48.8839,2.34946,"Blesse leger",18,2016,"mars","vendredi","Apres-midi","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","En courbe a droite","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",25,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1097",48.8839,2.34946,"Blesse leger",18,2018,"mars","lundi","Soir","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Non renseigne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",61,"Domicile – travail ","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1098",48.884,2.3687,"Blesse leger",19,2017,"mai","vendredi","Apres-midi","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Temps eblouissant","Voie communale ","Bidirectionnelle","Plat","Non renseigne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",19,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"1099",48.8841,2.3308,"Blesse leger",18,2016,"fevrier","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",20,"Utilisation professionnelle","Oui","Casque","Vehicule","Arriere gauche","Ile-de-France"
"1100",48.8841,2.34946,"Blesse leger",18,2016,"avril","vendredi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Pluie forte","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Sur trottoir","Blesse leger","Femme",64,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1101",48.8841,2.36886,"Blesse leger",19,2016,"juillet","mercredi","","En agglomeration","Place","Sans collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",33,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1102",48.8842,2.34946,"Blesse leger",18,2017,"decembre","mercredi","Matin","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",42,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1103",48.8843,2.33001,"Blesse leger",18,2016,"novembre","vendredi","","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Aucun","Blesse leger","Homme",20,"Non renseigne","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"1104",48.8843,2.35573,"Blesse leger",18,2018,"juillet","jeudi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","Avec voies d'affectation variable","Pente","En courbe a droite","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",30,"Valeur inconnue","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1105",48.8843,2.36761,"Blesse leger",19,2018,"mai","lundi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Pluie legere","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",24,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1106",48.8843,2.36795,"Indemne",19,2016,"juin","mercredi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Sur trottoir","Indemne","Homme",23,"Promenade - loisirs","Oui","Casque","Pieton","Avant","Ile-de-France"
"1107",48.8843,2.37588,"Blesse leger",19,2016,"fevrier","lundi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Crepuscule ou aube","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Sur trottoir","Blesse leger","Homme",38,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1108",48.8843,2.38632,"Blesse hospitalise",19,2016,"juillet","mardi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Homme",30,"Promenade - loisirs","Oui","Casque","Aucun","Aucun","Ile-de-France"
"1109",48.8845,2.32911,"Blesse leger",18,2016,"juillet","lundi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",26,"Courses - achats","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1110",48.8845,2.37692,"Blesse leger",19,2016,"aout","mardi","","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",33,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1111",48.8845,2.37692,"Blesse leger",19,2016,"octobre","jeudi","","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",44,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1112",48.8845,2.37692,"Blesse leger",19,2016,"juillet","samedi","","En agglomeration","Intersection en T","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",34,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1113",48.8845,2.37692,"Blesse leger",19,2017,"juin","dimanche","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",47,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1114",48.8846,2.3295,"Blesse leger",18,2017,"decembre","vendredi","","En agglomeration","Intersection a plus de 4 branches","Sans collision","Plein jour","Temps couvert","Voie communale ","A sens unique","Plat","En courbe a gauche","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",26,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1115",48.8846,2.34717,"Blesse leger",18,2016,"mai","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",21,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
